Symbol,EntryDate,EntryPrice,ExitDate,ExitPrice,Qty,PnL,ReturnPct,ExitReason,HoldingDays
METROBRAND.NS,2025-08-01,1256.0,2025-08-11,1097.5,7,-1125.97,-12.79,Exit rule,10
ICICIBANK.NS,2025-04-21,1436.0,2025-08-13,1424.6,6,-85.56,-0.99,Exit rule,114
SUNDARMFIN.NS,2025-08-21,5146.1001,2025-08-29,4626.0,1,-529.87,-10.29,Exit rule,8
KARURVYSYA.NS,2025-03-26,175.8167,2025-09-02,209.5,56,1864.69,18.92,Exit rule,160
JKCEMENT.NS,2025-03-24,4825.0,2025-09-04,6883.5,2,4093.58,42.38,Exit rule,164
ERIS.NS,2025-02-06,1162.0,2025-09-18,1643.0,8,3825.56,41.11,Exit rule,224
PIDILITIND.NS,2025-08-06,1513.0,2025-09-24,1489.3,6,-160.21,-1.76,Exit rule,49
DELHIVERY.NS,2025-08-05,460.45,2025-09-29,444.5,21,-353.95,-3.66,Exit rule,55
IDFCFIRSTB.NS,2025-09-08,72.6,2025-09-29,68.89,137,-527.65,-5.3,Exit rule,21
GLENMARK.NS,2025-09-10,2112.0,2025-09-29,1971.9,4,-576.74,-6.82,Exit rule,19
NBCC.NS,2025-09-12,110.0,2025-11-14,110.0,90,-19.8,-0.2,Exit rule,63
SAIL.NS,2025-09-04,130.0,2025-11-25,132.25,76,151.07,1.53,Exit rule,82
BSE.NS,2025-10-10,2335.0,2025-12-11,2595.0,4,1020.28,10.91,Exit rule,62
BHARTIARTL.NS,2025-11-19,2155.0,2025-12-12,2053.1001,4,-424.43,-4.92,Exit rule,23
LT.NS,2025-07-31,3625.0,2026-01-14,3900.0,2,534.95,7.37,Exit rule,167
POLYCAB.NS,2025-12-23,7605.0,2026-01-15,7323.5,1,-296.43,-3.89,Exit rule,23
ETERNAL.NS,2026-01-15,299.25,2026-01-21,269.25,33,-1008.76,-10.2,Exit rule,6
PAYTM.NS,2025-10-07,1230.3,2026-01-22,1246.5,8,109.79,1.11,Exit rule,107
TITAN.NS,2025-10-09,3559.8,2026-01-23,4025.1001,2,915.43,12.85,Exit rule,106
TATACONSUM.NS,2025-09-18,1136.3,2026-01-29,1130.0,8,-68.53,-0.75,Exit rule,133
ABCAPITAL.NS,2025-08-05,279.0,2026-02-02,327.5,35,1676.27,17.15,Exit rule,181
NATIONALUM.NS,2025-10-06,222.05,2026-02-03,389.9,44,7358.47,75.24,Exit rule,120
IDEA.NS,2026-02-04,11.35,2026-03-04,10.1,880,-1118.88,-11.19,Exit rule,28
LT.NS,2026-02-04,4029.0,2026-03-04,3950.0,2,-173.96,-2.16,Exit rule,28
TATASTEEL.NS,2025-12-15,170.95,2026-03-05,198.5,58,1576.47,15.88,Exit rule,80
ASHOKLEY.NS,2025-08-19,131.76,2026-03-09,190.45,75,4377.58,44.25,Exit rule,202
FEDERALBNK.NS,2026-01-19,271.45,2026-03-10,277.25,36,189.05,1.93,Exit rule,50
ADANIPORTS.NS,2026-02-04,1529.9,2026-03-10,1450.0,6,-497.28,-5.41,Exit rule,34
POLYCAB.NS,2026-02-04,7504.0,2026-03-11,7690.0,1,170.81,2.27,Exit rule,35
KEI.NS,2026-02-04,4353.2002,2026-03-11,4537.0,2,349.82,4.01,Exit rule,35
NAVINFLUOR.NS,2025-12-15,6115.0,2026-03-24,6050.0,1,-77.16,-1.26,Exit rule,99
CEATLTD.NS,2026-03-13,3745.0,2026-04-01,3390.0,2,-724.27,-9.66,Exit rule,19
